eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
110.91,0.9159999999999999,373,0.001036521,0.01965332,2.4570274,-6.2388805e-05,0.013598324,0.6681912243366241,74,37888,1726.3828351218253,606208
78.66,0.9590000000000001,365,0.0032193242,0.15447998,2.3404312,0.0019216727,0.017364355,0.6451937258243561,75,38400,1748.8099218679126,614400
84.56,0.975,352,0.00065455225,0.01550293,2.44152,0.00016903324,0.015617613,0.6797498166561127,76,38912,1772.0275969440117,622592
84.93,0.9309999999999998,384,0.0005920696,0.007385254,2.4786284,-0.0005007534,0.01198759,0.7293438911437988,77,39424,1793.336658983957,630784
85.2,0.9480000000000001,368,0.00094733457,0.022705078,2.4622533,-0.00048275798,0.014493654,0.7139435112476349,78,39936,1815.5968496350106,638976
100.26,0.968,376,0.001206987,0.049987793,2.4666045,-0.00075015234,0.011578029,0.7359390556812286,79,40448,1837.379995765863,647168
93.17,0.9940000000000001,372,0.00012102227,6.1035156e-05,2.538843,-0.00034543304,0.015466107,0.6600782871246338,80,40960,1859.3621150229592,655360
88.93,0.9129999999999999,366,0.00231296,0.10656738,2.4610999,0.00065569,0.014565003,0.7025781571865082,81,41472,1881.715833067894,663552
84.55,0.889,365,0.002249852,0.124938965,2.565981,0.0025063164,0.013254909,0.7133927345275879,82,41984,1904.1021885918453,671744
95.9,0.917,378,0.0009801984,0.022644043,2.478029,-0.00018532475,0.01281962,0.6993523240089417,83,42496,1925.7354147648439,679936
111.94,1.0,387,0.0010558419,0.018127441,2.4834175,0.00020270539,0.012115337,0.6592665612697601,84,43008,1946.885558449896,688128
97.59,0.9649999999999999,370,0.0006420888,0.012634277,2.436043,-0.0003686911,0.016331684,0.6224804818630219,85,43520,1969.022604981903,696320
92.51,1.095,374,0.0012040837,0.018432617,2.378331,-0.0006043087,0.018387463,0.6364538371562958,86,44032,1990.8878677219618,704512
93.23,0.9640000000000001,366,0.0016384621,0.06945801,2.354941,-0.00028275212,0.016311543,0.6267082989215851,87,44544,2013.2661391708534,712704
91.61,0.8959999999999999,374,0.0013521853,0.026855469,2.4712281,0.00037854473,0.0124575365,0.6902950704097748,88,45056,2035.1566151769366,720896
117.61,0.9470000000000002,397,0.0022769924,0.07904053,2.3552873,-0.0009604748,0.010237109,0.7039215266704559,89,45568,2055.760986833833,729088
101.13,0.9930000000000001,368,0.0013328581,0.03479004,2.2910688,4.0274826e-05,0.0147799915,0.6849125325679779,90,46080,2077.9995545169804,737280
88.94,1.079,364,0.0013915694,0.028869629,2.2209382,-0.00040330892,0.01766997,0.6458559930324554,91,46592,2100.461989535019,745472
98.96,1.04,387,0.001193736,0.02178955,2.3850093,0.000262633,0.012378935,0.646616518497467,92,47104,2121.6167277179193,753664
90.35,0.857,360,0.0024236222,0.12347412,2.287642,0.0008407946,0.0142995175,0.596407949924469,93,47616,2144.3215894619934,761856
94.26,0.904,371,0.0015588747,0.034851074,2.382883,0.00068560254,0.011960513,0.6798578798770905,94,48128,2166.377443957841,770048
82.19,0.95,367,0.0014677414,0.03302002,2.3481553,9.994491e-05,0.017131116,0.6610772013664246,95,48640,2188.655125228921,778240
86.84,1.0250000000000001,367,0.0008448048,0.015258789,2.2976155,-0.00023806082,0.017362991,0.6603910326957703,96,49152,2210.9210212528706,786432
102.11,1.035,393,0.0009716854,0.021484375,2.3408382,-0.0005588645,0.014736913,0.6578635275363922,97,49664,2231.7152469428256,794624
98.39,1.0759999999999998,370,0.00056311215,0.0068969727,2.3738158,-0.0004721718,0.0195098,0.634093165397644,98,50176,2253.835957537871,802816
103.57,0.9839999999999999,378,0.0018418476,0.06036377,2.2538648,-0.00058635743,0.017131424,0.6578945517539978,99,50688,2275.504822109826,811008
93.33,0.9380000000000002,383,0.0011401755,0.01727295,2.3510814,9.755898e-05,0.012674025,0.7275670766830444,100,51200,2296.854245171882,819200
89.99,0.948,378,0.00093627616,0.020507812,2.379945,-0.0002226156,0.017300667,0.6711486279964447,101,51712,2318.546920808032,827392
88.0,1.056,357,0.00060847274,0.011291504,2.2832716,-0.0006986654,0.017988274,0.6734679937362671,102,52224,2341.4926646519452,835584
100.34,1.0410000000000001,387,0.0017030999,0.04119873,2.3578198,0.0005196791,0.01517186,0.6748324930667877,103,52736,2362.6594685718883,843776
119.19,1.069,390,0.0010963698,0.027648926,2.3060346,-0.00020982936,0.011081416,0.7426627278327942,104,53248,2383.660938513931,851968
111.8,1.0239999999999998,387,0.0016552588,0.07635498,2.3362617,-0.000532717,0.012741184,0.6789804100990295,105,53760,2404.809334645979,860160
109.52,1.0230000000000001,375,0.0014855978,0.0368042,2.2069168,0.0004850023,0.015750341,0.687938392162323,106,54272,2426.609208049951,868352
96.24,1.058,373,0.0003972815,0.0020141602,2.1438327,-0.00020691787,0.01588715,0.6654436588287354,107,54784,2448.5373459809925,876544
83.67,0.9650000000000002,357,0.0011349553,0.030578613,1.9870872,-0.0003991392,0.017168105,0.6698017716407776,108,55296,2471.426307030022,884736
95.32,1.005,371,0.00058655284,0.013793945,2.0879397,-0.00015973234,0.019312203,0.6181930303573608,109,55808,2493.4687113619875,892928
86.69,0.977,360,0.001121809,0.024841309,1.9718037,-0.0010133892,0.017650925,0.6810228228569031,110,56320,2516.1968141838443,901120
103.91,0.9819999999999999,376,0.00096635206,0.022949219,2.0211084,-0.00067065906,0.017006187,0.7347826361656189,111,56832,2537.9648422328755,909312
88.71,0.96,373,0.00076691323,0.022277832,1.9530321,-4.931481e-05,0.017946493,0.7286807298660278,112,57344,2559.893131939927,917504
113.41,0.9790000000000001,389,0.0010267124,0.0256958,1.9086086,5.081683e-05,0.01480834,0.740157425403595,113,57856,2580.902517452836,925696
124.2,1.061,384,0.00078382954,0.014099121,1.8949318,-0.00052242825,0.013565802,0.7616316974163055,114,58368,2602.1964075309224,933888
109.1,1.1059999999999999,392,0.00028094987,0.003479004,1.9490976,-0.00029324886,0.024728931,0.7067215442657471,115,58880,2623.094650325831,942080
