eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
176.87,-0.08,430,3.4657755e-06,0.0,2.9441965,-8.739458e-05,0.004001344,0.163133442401886,13,6656,251.48943543503992,106496
159.56,-0.11,419,2.1128792e-05,0.0,2.943966,-0.00015610701,0.003238696,0.3125455975532532,14,7168,271.02878236188553,114688
167.22,-0.1,429,2.4332125e-05,0.0,2.9434705,-2.3942092e-05,0.0050690286,0.19057202339172363,15,7680,290.1178375019226,122880
164.31,-0.06,421,7.148832e-05,0.0,2.942735,-0.0004357224,0.0029153337,0.24789083003997803,16,8192,309.55132057890296,131072
165.33,-0.06,433,0.0006221303,0.010192871,2.9387307,-0.0005060727,0.0035811597,0.303561806678772,17,8704,328.45960161602125,139264
166.41,-0.11,410,9.5322226e-05,0.0,2.9374201,-4.999063e-05,0.004520544,0.12842470407485962,18,9216,348.41064748191275,147456
132.77,-0.09,416,0.000243961,0.0,2.9353013,-0.00023731554,0.002294,0.227270245552063,19,9728,368.06384773389436,155648
158.63,-0.1,428,0.00023116556,0.0,2.928112,-0.0001055008,0.0033160748,0.14559721946716309,20,10240,387.1843313900754,163840
175.78,-0.16,430,0.0004469687,0.008911133,2.9240766,-0.00046617747,0.0050097248,0.18248021602630615,21,10752,406.2156229810789,172032
151.27,-0.06,422,0.00031928375,0.0056762695,2.921082,-8.227132e-05,0.004458638,0.2666758894920349,22,11264,425.6178505709395,180224
137.75,-0.05,419,8.656958e-05,0.0,2.9271362,-0.00047054276,0.0045606843,0.3712685704231262,23,11776,445.1508649599273,188416
156.33,-0.12,422,0.0003173817,0.0020751953,2.931009,-0.00040261785,0.004764784,0.3658796548843384,24,12288,464.52171974792145,196608
162.38,-0.12,419,2.8938106e-05,0.0,2.9355962,0.0001622919,0.0038127496,0.3823949694633484,25,12800,484.06351987901144,204800
139.84,-0.13,419,1.0634135e-05,0.0,2.9341753,2.5303074e-05,0.0033869243,0.3848399519920349,26,13312,503.6013496920932,212992
150.53,-0.09,412,2.5623696e-05,0.0,2.935568,-6.46658e-05,0.00195382,0.39964520931243896,27,13824,523.4553368000779,221184
147.05,-0.05,411,1.9404737e-05,0.0,2.9355571,-7.392408e-05,0.0028603722,0.3288860321044922,28,14336,543.3786713969894,229376
161.14,-0.09,425,4.1899915e-05,0.0,2.9341276,-9.749469e-05,0.0040243682,0.2913067936897278,29,14848,562.6386517179199,237568
172.26,-0.13,427,0.00010794888,0.0,2.93245,-0.00047273032,0.0045787897,0.1880645751953125,30,15360,581.7836381730158,245760
169.96,-0.08,424,0.00026255992,0.0,2.926181,-0.0003152705,0.0022619057,0.28410810232162476,31,15872,601.0802387050353,253952
154.25,-0.05,414,7.2427865e-05,0.0,2.9242692,-5.9772763e-05,0.0044944673,0.2723745107650757,32,16384,620.8284375860821,262144
142.74,-0.04,414,0.00020750513,0.0,2.9295454,6.569293e-05,0.0027858657,0.2681773900985718,33,16896,640.593646897003,270336
141.61,-0.02,413,1.7407732e-05,0.0,2.9323773,-0.0001234774,0.002127173,0.22206181287765503,34,17408,660.4181400279049,278528
166.91,-0.06,436,2.9601928e-05,0.0,2.9305012,-0.00013369511,0.0027070395,0.16377145051956177,35,17920,679.2029129490256,286720
171.8,-0.04,427,2.5814095e-05,0.0,2.9317002,-7.337426e-05,0.0042803357,0.19954556226730347,36,18432,698.3674802458845,294912
149.51,-0.03,425,0.00010442217,0.0,2.9289618,-0.00016840702,0.0032012493,0.19610410928726196,37,18944,717.6067000690382,303104
157.64,-0.08,421,0.00035608432,0.0026855469,2.9288216,-0.000866238,0.0021570022,0.34932368993759155,38,19456,737.0221585449763,311296
165.98,-0.08,416,0.0004263982,0.0,2.9386187,3.486182e-05,0.0041248063,0.2796199321746826,39,19968,756.6808231989853,319488
163.42,-0.08,425,4.848045e-05,0.0,2.9414542,-9.913431e-05,0.0024828177,0.27848100662231445,40,20480,775.9535918228794,327680
160.35,-0.09,419,7.2263206e-06,0.0,2.942323,-4.494257e-06,0.003157811,0.2768438458442688,41,20992,795.4709967800882,335872
133.59,-0.16,404,7.2441e-07,0.0,2.9424222,-3.2969998e-05,0.0052817077,0.28415513038635254,42,21504,815.7439325558953,344064
147.5,-0.14,423,1.1147752e-06,0.0,2.9423547,-4.145615e-05,0.002530533,0.45322364568710327,43,22016,835.0792243951,352256
172.11,-0.1,426,2.0405364e-06,0.0,2.9421563,2.2427994e-06,0.0026336508,0.3617604970932007,44,22528,854.3087418230716,360448
155.28,-0.1,415,1.1988834e-06,0.0,2.942032,-4.343567e-05,0.0058985027,0.23345237970352173,45,23040,874.0045450360049,368640
155.86,-0.05,438,8.063385e-06,0.0,2.9423509,-7.2894065e-05,0.000765341,0.49057233333587646,46,23552,892.7008211670909,376832
155.52,-0.08,397,4.50117e-06,0.0,2.9426775,-2.6717695e-05,0.0038115482,0.22527408599853516,47,24064,913.3185033858754,385024
141.39,-0.13,402,7.784698e-07,0.0,2.9428885,-1.4107325e-05,0.0033317087,0.23969131708145142,48,24576,933.6718070199713,393216
162.32,-0.12,419,9.947798e-07,0.0,2.94286,-1.3320881e-05,0.0021583205,0.3065863251686096,49,25088,953.189930137014,401408
160.76,-0.12,422,1.1949112e-06,0.0,2.9426994,-1.0011572e-05,0.0046313237,0.23336261510849,50,25600,972.5698408740573,409600
161.56,-0.14,423,7.1808654e-07,0.0,2.9425712,-2.2090884e-05,0.0029069616,0.31341713666915894,51,26112,991.9170824629255,417792
155.88,-0.06,416,1.5815119e-06,0.0,2.9425125,-4.1482766e-05,0.0021163477,0.3386620283126831,52,26624,1011.5910485179629,425984
158.98,-0.06,430,3.3198253e-06,0.0,2.942275,-2.4800189e-05,0.0039259926,0.1397112011909485,53,27136,1030.6299994180445,434176
171.57,-0.08,431,5.1325997e-06,0.0,2.9423041,-7.416829e-05,0.0027531893,0.2833542227745056,54,27648,1049.6037470649462,442368
152.67,-0.02,408,6.962712e-06,0.0,2.9425275,-4.615393e-05,0.0023378162,0.28461623191833496,55,28160,1069.655380477896,450560
151.69,-0.02,425,8.337639e-06,0.0,2.9430256,-5.6661665e-05,0.0024943787,0.10678279399871826,56,28672,1088.8986714070197,458752
142.07,-0.08,412,9.2545815e-07,0.0,2.943172,-1.1119162e-05,0.0041744877,0.10084593296051025,57,29184,1108.7736479199957,466944
139.45,-0.09,429,8.274556e-06,0.0,2.9430568,-8.898163e-05,0.0036266125,0.21142035722732544,58,29696,1127.8623396330513,475136
156.47,-0.09,415,1.5668378e-05,0.0,2.94248,-5.6066434e-05,0.0022611981,0.26246654987335205,59,30208,1147.5826425999403,483328
166.29,-0.07,419,1.3938942e-05,0.0,2.9418182,-4.8490358e-05,0.0017413999,0.22027826309204102,60,30720,1167.1093499280978,491520
146.56,-0.12,398,2.7454158e-05,0.0,2.9407434,-0.000108876106,0.005335681,0.15307211875915527,61,31232,1187.67895895103,499712
137.46,-0.09,403,1.2602028e-05,0.0,2.9397497,-1.5420606e-05,0.00468808,0.31875455379486084,62,31744,1207.976157323923,507904
137.37,-0.09,410,9.5685e-06,0.0,2.9393015,-4.2904227e-05,0.0036631587,0.375194787979126,63,32256,1227.911293040961,516096
139.74,-0.08,418,0.00039040102,0.0076293945,2.9358668,-0.0007104114,0.0036749642,0.30634546279907227,64,32768,1247.4684806240257,524288
145.8,-0.07,438,0.0003384002,0.0,2.9270923,-8.091424e-05,0.0029294568,0.32033926248550415,65,33280,1266.131346506998,532480
115.2,-0.05,394,0.00027411486,6.1035156e-05,2.9140491,-0.0002168676,0.0025423635,0.36470937728881836,66,33792,1286.9098140359856,540672
121.02,-0.03,397,0.0012276566,0.04901123,2.89473,-0.0006240154,0.003075831,0.2850329875946045,67,34304,1307.495096846018,548864
117.28,-0.06,390,0.00086340925,0.01751709,2.8805418,-0.0007370914,0.0044025243,0.3027704358100891,68,34816,1328.4743572850712,557056
106.94,0.0,393,0.0007090083,0.00036621094,2.8781922,-0.0008806422,0.004583381,0.34277909994125366,69,35328,1349.3045042660087,565248
119.6,-0.02,406,0.0011449497,0.042175293,2.861902,3.7995007e-05,0.0012211144,0.40329694747924805,70,35840,1369.4806370469742,573440
119.03,-0.03,378,0.0018444926,0.07702637,2.8993552,-0.00023147571,0.004041443,0.15092498064041138,71,36352,1391.1114889550954,581632
94.69,-0.11,373,0.0020569535,0.097717285,2.8834841,-0.00075503293,0.0066588214,0.21122407913208008,72,36864,1413.0436074929312,589824
108.84,-0.07,379,0.0009344205,0.036987305,2.8895545,0.00043736055,0.0046095643,0.22798758745193481,73,37376,1434.6418049929198,598016
132.31,-0.08,411,0.00066497724,0.01574707,2.8914583,-0.00017052906,0.0037095651,0.28896617889404297,74,37888,1454.5407424590085,606208
138.13,-0.07,410,0.00033887607,0.003967285,2.8726926,-0.00036593224,0.0034099717,0.341854989528656,75,38400,1474.514918585075,614400
106.15,-0.07,367,0.00036216402,0.0029296875,2.8402045,-7.613338e-05,0.002413001,0.4698476195335388,76,38912,1496.7762033010367,622592
114.58,-0.04,385,0.00021568805,0.0,2.840233,-0.0003000899,0.0018504073,0.4810863137245178,77,39424,1518.0128713310696,630784
107.12,-0.03,370,0.00015658244,0.0,2.82479,-0.00013875446,0.0026967344,0.45975297689437866,78,39936,1540.1158258239739,638976
91.61,0.0,377,0.0009568579,0.01776123,2.847416,-0.00043237774,0.0031026648,0.413424551486969,79,40448,1561.8252429459244,647168
95.49,-0.03,355,0.00090416777,0.018005371,2.8298378,-0.00017803877,0.0068330015,0.29129332304000854,80,40960,1584.84204795002,655360
97.74,-0.02,386,0.0015438104,0.053710938,2.8585982,-0.00044228736,0.005017195,0.3811954855918884,81,41472,1606.0448239520192,663552
93.5,-0.01,381,0.00084979413,0.021057129,2.8501616,-0.00066389126,0.003360815,0.4509677290916443,82,41984,1627.5097937379032,671744
87.11,0.0,378,0.00047497178,0.00018310547,2.8603745,-0.00021180962,0.0036860756,0.49132227897644043,83,42496,1649.1438081660308,679936
102.26,-0.09,372,0.0004931096,0.0044555664,2.854327,-7.96103e-05,0.0053614615,0.4408254027366638,84,43008,1671.1238189151045,688128
95.13,-0.02,360,0.0007128901,0.015991211,2.856311,-0.00023442153,0.002530653,0.47933828830718994,85,43520,1693.8250878120307,696320
113.08,-0.03,398,0.0001675907,0.0,2.8803892,-0.00012386686,0.0018918477,0.5098904669284821,86,44032,1714.383977686055,704512
121.29,-0.02,386,9.9542034e-05,0.0,2.894073,1.3576486e-05,0.004026699,0.396062970161438,87,44544,1735.5928371308837,712704
96.81,-0.01,384,0.0010554299,0.030334473,2.876728,-0.00063748966,0.0031246864,0.4038960933685303,88,45056,1756.9114302860107,720896
97.77,-0.03,376,0.00064582756,0.01574707,2.8701801,4.1382802e-05,0.0030114597,0.36652010679244995,89,45568,1778.6789865759201,729088
125.01,-0.05,410,4.3279026e-05,0.0,2.8950734,-9.055756e-05,0.003908897,0.3006366491317749,90,46080,1798.6270875150803,737280
143.03,-0.07,430,0.00025861742,0.0015258789,2.9065409,-5.595645e-05,0.0045392574,0.2962697744369507,91,46592,1817.6500738479663,745472
132.01,-0.08,387,0.0006099101,0.021240234,2.8951848,-0.0006204742,0.004556333,0.34940260648727417,92,47104,1838.807040429907,753664
117.8,-0.06,369,0.00024478047,0.0032348633,2.8831563,-0.00031560234,0.006125428,0.341522753238678,93,47616,1860.9885713069234,761856
102.16,-0.06,375,0.0009148741,0.02746582,2.9111626,-0.00035187646,0.0029655534,0.4756419062614441,94,48128,1882.7891514529474,770048
117.58,-0.07,389,4.2574575e-05,0.0,2.9187193,-2.686921e-05,0.0029797554,0.46180158853530884,95,48640,1903.8459756108932,778240
106.65,-0.07,389,6.67639e-05,0.0,2.9184468,-0.00012059799,0.0021893908,0.49015843868255615,96,49152,1924.8737942660227,786432
128.54,-0.09,406,0.00013094967,0.0,2.9148684,-5.6003744e-05,0.0035174042,0.30170124769210815,97,49664,1945.0153222018853,794624
113.63,-0.07,370,0.00032121025,0.00036621094,2.89962,-0.00036085027,0.005710437,0.2752269506454468,98,50176,1967.1115824549925,802816
83.96,0.0,354,0.00046272587,0.0015869141,2.8746123,7.668976e-06,0.0027958653,0.3940698504447937,99,50688,1990.1955910110846,811008
98.49,0.05,372,0.00011803262,0.0,2.871287,-9.7960525e-05,0.0040605823,0.30340856313705444,100,51200,2012.1744378278963,819200
109.85,-0.02,383,0.00049088395,0.015319824,2.8736477,-0.00042312514,0.0032172143,0.332283079624176,101,51712,2033.5465340490919,827392
133.37,-0.07,389,4.027922e-05,0.0,2.8637104,-7.806637e-06,0.0022603115,0.23659658432006836,102,52224,2054.5773071609437,835584
102.79,-0.04,377,0.0013243975,0.053344727,2.8383102,-0.00044902158,0.002871298,0.28055310249328613,103,52736,2076.304817090975,843776
102.4,-0.06,374,0.0012874174,0.057373047,2.8566666,0.00014860264,0.0059691374,0.21819549798965454,104,53248,2098.2032047749963,851968
127.18,-0.04,392,0.00029066222,0.0033569336,2.857647,-0.0003935169,0.0038411454,0.27408367395401,105,53760,2119.077125208918,860160
94.55,0.0,363,0.0010487884,0.04650879,2.8163795,-0.00040291483,0.002656173,0.41383683681488037,106,54272,2141.618087492883,868352
102.46,-0.03,382,0.00015096078,0.0,2.8361497,0.00011882989,0.0048295436,0.31933557987213135,107,54784,2163.023352334043,876544
97.06,-0.04,360,0.0010520098,0.037353516,2.7872694,-0.00039744642,0.0031326993,0.3080369830131531,108,55296,2185.7491556389723,884736
79.13,-0.01,357,0.00078126206,0.021606445,2.7673635,-0.0003434424,0.006932731,0.25010162591934204,109,55808,2208.6532352808863,892928
95.33,-0.04,384,0.00088722375,0.04449463,2.764681,-0.00095902616,0.004818139,0.3520898222923279,110,56320,2229.9576122718863,901120
104.21,-0.04,390,0.0007981834,0.011047363,2.7717996,-7.906475e-05,0.0023414367,0.43385881185531616,111,56832,2250.959006306017,909312
105.58,0.01,378,0.00092542614,0.033447266,2.7492554,-0.0006314506,0.0039079515,0.3482236862182617,112,57344,2272.6222821420524,917504
86.16,0.0,380,0.001422414,0.04333496,2.765642,-0.00016616701,0.00091087224,0.5342194437980652,113,57856,2294.1348109799437,925696
107.86,-0.07,390,0.00085284066,0.032470703,2.7752826,-7.0437876e-05,0.0053856624,0.2234266996383667,114,58368,2315.100084105041,933888
80.44,-0.01,357,0.0010640242,0.02331543,2.7482986,-0.00010514862,0.003923098,0.33397769927978516,115,58880,2338.005920882104,942080
89.6,0.0,388,0.0001511076,0.0,2.78998,-0.00031980762,0.0017262853,0.4519284963607788,116,59392,2359.074418090051,950272
103.89,-0.02,394,0.0010968894,0.038208008,2.8239937,-0.00035413267,0.0056332173,0.3335455656051636,117,59904,2379.855255200062,958464
103.2,-0.05,386,7.245985e-05,0.0,2.8221166,-6.3655825e-05,0.003139766,0.37579870223999023,118,60416,2401.038672993891,966656
90.25,-0.03,368,0.00014332883,0.0,2.8026855,-0.0002522284,0.003248231,0.43496179580688477,119,60928,2423.281931454083,974848
104.54,-0.08,403,0.000103171005,0.0,2.8317819,-0.00018928174,0.0040594824,0.41869598627090454,120,61440,2443.5809881000314,983040
98.25,-0.01,382,0.00063839403,0.01739502,2.8438563,-0.00060144905,0.001827986,0.4516056180000305,121,61952,2464.9724992820993,991232
89.7,-0.05,376,0.00070366246,0.023010254,2.8293636,-0.00025389736,0.004696223,0.34441304206848145,122,62464,2486.7505198360886,999424
97.24,-0.12,377,9.985688e-05,0.0,2.8134418,-0.00015498255,0.0034728558,0.4769747853279114,123,62976,2508.442655196879,1007616
113.91,-0.07,402,0.00023295847,0.004272461,2.8285844,-0.00040568915,0.0024877419,0.4186713695526123,124,63488,2528.7716632930096,1015808
117.46,-0.02,375,0.0007780001,0.020324707,2.8410218,-9.323498e-05,0.003685833,0.3437768220901489,125,64000,2550.609586097067,1024000
81.13,0.05,366,0.00014046211,0.0,2.8281007,-0.00024258543,0.0054627745,0.35290998220443726,126,64512,2572.956634449074,1032192
101.6,-0.02,393,0.0001294121,0.00030517578,2.8428712,-0.00021857473,0.004696115,0.25816810131073,127,65024,2593.8006576180924,1040384
105.95,-0.06,389,0.00089798705,0.030578613,2.8639584,-0.00018589591,0.00413965,0.32364600896835327,128,65536,2614.8299532600213,1048576
94.34,0.01,376,0.00011726949,0.00036621094,2.8592439,-0.00023054451,0.004292809,0.31754809617996216,129,66048,2636.5946362980176,1056768
104.35,0.01,390,0.0002793132,0.0018310547,2.8505983,-0.00039126442,0.0025527608,0.38914674520492554,130,66560,2657.5817784210667,1064960
110.2,-0.04,393,6.295589e-05,0.0,2.8454897,2.8740265e-05,0.002645982,0.37602245807647705,131,67072,2678.415755959926,1073152
93.13,0.02,370,0.00054930313,0.01776123,2.8219726,-0.0005224487,0.0026391658,0.39063751697540283,132,67584,2700.534082632046,1081344
97.99,-0.04,384,0.00012216589,0.00091552734,2.8195333,-0.0001580132,0.003083611,0.27169209718704224,133,68096,2721.8200153741054,1089536
90.21,-0.01,368,0.00011323979,0.0,2.8181171,-0.00050641375,0.0039812597,0.26434558629989624,134,68608,2744.056516621029,1097728
96.49,-0.01,375,0.0004928323,0.005065918,2.8462272,-2.0896201e-05,0.002178255,0.31830430030822754,135,69120,2765.851776502095,1105920
81.48,-0.01,367,0.00047110044,0.004211426,2.8310761,-0.0004810972,0.0028180864,0.34061336517333984,136,69632,2788.122019980103,1114112
101.53,-0.02,378,0.000980854,0.03277588,2.8043664,-0.00032907116,0.0048299897,0.2644398808479309,137,70144,2809.7729381138925,1122304
94.7,-0.04,393,0.00025346517,0.0,2.804954,-0.00020301502,0.004129802,0.2767931818962097,138,70656,2830.577442985028,1130496
78.79,0.01,360,0.0011847632,0.043762207,2.7736309,-0.00035410875,0.0014240125,0.4091740846633911,139,71168,2853.2919370599557,1138688
99.03,-0.02,376,0.0016692022,0.0413208,2.7966523,6.0453604e-05,0.004372217,0.19807714223861694,140,71680,2875.0556618280243,1146880
70.3,0.0,361,0.0013166552,0.030273438,2.7435422,-0.0002961912,0.002514786,0.3017803430557251,141,72192,2897.7262528289575,1155072
87.51,-0.01,358,0.00017071317,0.0,2.763339,-0.00012673836,0.0049713063,0.2435741424560547,142,72704,2920.59277146589,1163264
76.64,0.02,367,0.00074828084,0.012756348,2.7379413,-0.0003321645,0.0044499678,0.2950165867805481,143,73216,2942.884707588004,1171456
79.77,0.0,366,0.0006535917,0.019226074,2.7005975,-0.000516627,0.0043464145,0.31211256980895996,144,73728,2965.2677062361035,1179648
89.44,-0.03,382,0.00017363875,6.1035156e-05,2.702794,-0.000313514,0.0024534483,0.4925123453140259,145,74240,2986.712624389911,1187840
95.13,-0.01,381,0.00097305316,0.03656006,2.6852255,-0.00016368506,0.005272242,0.3291056752204895,146,74752,3008.198703296017,1196032
113.38,0.03,380,0.0005210214,0.0053710938,2.7156625,0.00016206168,0.004787596,0.3439759612083435,147,75264,3029.7307903030887,1204224
89.89,0.01,376,0.0017067234,0.054748535,2.6168182,-0.00066241703,0.006791414,0.3758619427680969,148,75776,3051.489550732076,1212416
98.65,-0.01,380,0.0009260893,0.017456055,2.6349773,-0.00058879005,0.0028457248,0.5412152707576752,149,76288,3073.0179539578967,1220608
105.92,0.02,394,0.00076599733,0.018127441,2.6683066,-0.00017186545,0.0045177564,0.31841379404067993,150,76800,3093.776975581888,1228800
85.94,0.03,363,0.0006825127,0.009155273,2.5787177,-0.00010928445,0.006460381,0.20990264415740967,151,77312,3116.298624686897,1236992
92.82,0.03,374,0.0006489145,0.01586914,2.6200538,-0.0005031283,0.0062185447,0.16745179891586304,152,77824,3138.1911424749997,1245184
104.19,-0.03,382,0.00027203123,0.0026245117,2.6110835,-0.00050903216,0.0031223875,0.23744720220565796,153,78336,3159.5887021229137,1253376
99.57,0.0,374,0.002079607,0.08605957,2.57497,0.0002310283,0.003952159,0.24969220161437988,154,78848,3181.4813960860483,1261568
101.76,0.01,382,0.0009310065,0.023864746,2.6741774,-0.00015749205,0.003824437,0.23766201734542847,155,79360,3202.8821976790205,1269760
120.6,-0.01,393,0.0017241689,0.043518066,2.654688,-0.00051137124,0.0030274175,0.26541954278945923,156,79872,3223.705747806933,1277952
69.61,0.03,351,0.0028466063,0.114868164,2.5489697,-0.00093900465,0.007201745,0.23269325494766235,157,80384,3247.0002264410723,1286144
92.02,0.02,378,0.0015157674,0.048706055,2.6456203,-3.1742093e-05,0.005957081,0.2946290373802185,158,80896,3268.6514164688997,1294336
96.07,0.01,398,0.00024194823,0.0,2.6164756,-0.00036882478,0.0063711386,0.3819730281829834,159,81408,3289.225887730019,1302528
106.4,0.01,389,0.00033271927,0.0015258789,2.6459749,-0.00048817258,0.0030662154,0.4281976819038391,160,81920,3310.2334332249593,1310720
105.59,0.01,389,0.00095669663,0.03515625,2.6223092,-0.00013102959,0.0038855276,0.4318072199821472,161,82432,3331.2399504289497,1318912
107.71,0.05,381,0.00060439855,0.024414062,2.6085248,-0.0006014719,0.0053427787,0.3713533282279968,162,82944,3352.71248953091,1327104
92.41,0.04,374,0.0012912092,0.055358887,2.5613441,-0.0012846793,0.0054705837,0.3744800090789795,163,83456,3374.58395994897,1335296
99.83,0.02,382,0.0005841043,0.0037841797,2.5479968,-0.00017989823,0.0060230577,0.3435312509536743,164,83968,3396.0137489798944,1343488
90.06,0.07,381,0.0008450927,0.027954102,2.5222085,-0.0011242877,0.005976115,0.38248878717422485,165,84480,3417.4691240049433,1351680
91.33,0.02,371,0.0007770736,0.0107421875,2.5437171,-5.2692587e-05,0.0055023106,0.3173413872718811,166,84992,3439.5132451038808,1359872
88.77,0.01,370,0.0008494538,0.02154541,2.5612614,-0.00066657003,0.007310328,0.363824725151062,167,85504,3461.651427051984,1368064
82.48,-0.03,368,0.0004751353,0.0048217773,2.5398598,-0.0002827589,0.004502446,0.5018089413642883,168,86016,3483.855291668093,1376256
82.76,-0.04,379,0.0008850321,0.021606445,2.559616,-0.0004530307,0.0030611295,0.5791645050048828,169,86528,3505.450694341911,1384448
94.05,-0.01,368,0.0010881753,0.04296875,2.487588,-0.00018514475,0.0074683693,0.38820427656173706,170,87040,3527.6662448879797,1392640
115.81,-0.01,396,0.0014808066,0.06286621,2.5139563,0.00028227974,0.0039803376,0.5440739095211029,171,87552,3548.349679582054,1400832
117.45,0.03,383,0.0007099306,0.012512207,2.4460757,-7.9909805e-05,0.004567904,0.4064066410064697,172,88064,3569.722468005959,1409024
114.28,-0.02,386,0.0007720279,0.012207031,2.3568869,-0.0007926101,0.0039174506,0.41051197052001953,173,88576,3590.9056463530287,1417216
118.52,0.02,396,0.002971888,0.12988281,2.3683252,0.00028510016,0.0041587516,0.36190909147262573,174,89088,3611.579580256017,1425408
93.21,0.0,362,0.0015766629,0.04107666,2.2834768,0.00072158664,0.0046908567,0.30207550525665283,175,89600,3634.207045871066,1433600
97.57,0.02,380,0.0009349724,0.023742676,2.2770753,-0.00016597533,0.0056105335,0.3115624785423279,176,90112,3655.7263064559083,1441792
112.51,-0.01,388,0.00085274904,0.015930176,2.2082622,-0.00042397404,0.0035866224,0.4277842044830322,177,90624,3676.7957125438843,1449984
107.27,0.02,361,0.0010689239,0.022216797,2.1661859,0.00012718336,0.0057481336,0.2634633779525757,178,91136,3699.4601959639695,1458176
98.06,0.0,383,0.001534665,0.03540039,2.1438477,-0.0006230994,0.006498523,0.3633705973625183,179,91648,3720.807621201966,1466368
95.42,0.06,370,0.0021165102,0.07751465,2.0570896,-0.00074536505,0.009712957,0.4098629951477051,180,92160,3742.909476791043,1474560
101.19,0.06,376,0.0014982993,0.030456543,1.9900945,-6.115576e-05,0.005687181,0.5277225971221924,181,92672,3764.6429568959866,1482752
117.1,0.06,392,0.0024894422,0.09429932,2.1746798,-0.00024085934,0.005539838,0.48763513565063477,182,93184,3785.491563878022,1490944
104.28,0.08,392,0.00046739908,0.005126953,2.0652335,-0.00030015197,0.004333371,0.2492780089378357,183,93696,3806.342628075974,1499136
128.36,0.04,393,0.0014276826,0.04071045,2.0305521,-0.0005271919,0.0050308215,0.14487838745117188,184,94208,3827.1609874919523,1507328
121.58,0.0,386,0.00065604923,0.0119018555,1.992843,-0.00014543481,0.0023870491,0.2061731219291687,185,94720,3848.353315463057,1515520
105.82,0.04,389,0.0014872627,0.030639648,1.9582417,0.00015803211,0.005209848,0.19017082452774048,186,95232,3869.408718747087,1523712
118.03,0.03,393,0.0024020488,0.11364746,1.9866723,-5.9097074e-06,0.00261222,0.21887701749801636,187,95744,3890.2520922389813,1531904
123.91,0.0,391,0.0025532155,0.0715332,1.9893954,-0.00076560123,0.004225151,0.2512763738632202,188,96256,3911.164047490107,1540096
132.35,0.0,390,0.0018008222,0.053833008,2.0162926,-0.00064230594,0.00389584,0.28880220651626587,189,96768,3932.1438143169507,1548288
119.28,-0.01,390,0.0029295506,0.07220459,1.8879293,-0.0007233063,0.005268872,0.3764622211456299,190,97280,3953.1163273439743,1556480
118.57,0.0,396,0.0009864452,0.02532959,1.9737316,-0.00046577165,0.006271217,0.4222124218940735,191,97792,3973.7653802540153,1564672
123.5,-0.04,388,0.00059080706,0.008728027,1.9067128,-0.00048816114,0.0025890844,0.5833515822887421,192,98304,3994.8701959610917,1572864
118.18,0.03,381,0.0021612484,0.05316162,1.9430923,7.671602e-05,0.0034595046,0.39354854822158813,193,98816,4016.3563673100434,1581056
124.2,0.0,395,0.0011077006,0.026367188,1.9142054,-0.0005334751,0.0030577208,0.45460277795791626,194,99328,4037.0780429760925,1589248
110.59,-0.02,377,0.00068736856,0.010559082,1.8440386,-0.00028590197,0.003795893,0.3574597239494324,195,99840,4058.7651036540046,1597440
120.31,0.04,390,0.0012336014,0.022521973,1.9213564,-0.00055299024,0.0078100963,0.30388861894607544,196,100352,4079.754632256925,1605632
